ID,Charm Type,Charm Name,Skill 1,Skill 2,Charm Slot,Table No.
23871,Timeworn Charm,Queen Talisman,Fire Atk +2,Eating +1,0,12
18064,Timeworn Charm,Dragon Talisman,WindPress +5,Attack +3,0,12
41840,Timeworn Charm,Queen Talisman,FastCharge +2,,0,12
43184,Timeworn Charm,King Talisman,WindPress +5,Wide Area -2,0,12
18276,Timeworn Charm,King Talisman,Carving +4,,0,12
13789,Timeworn Charm,Queen Talisman,Water Atk +2,Rec Speed +3,0,12
8433,Timeworn Charm,Queen Talisman,Rapid Fire +1,,0,12
46222,Timeworn Charm,Queen Talisman,Elemental +1,Sharpness -3,1,12
30060,Timeworn Charm,Queen Talisman,Artisan +1,,0,12
61520,Timeworn Charm,King Talisman,FastCharge +4,,0,12
42625,Timeworn Charm,Queen Talisman,Ice Attack +4,,0,12
50618,Timeworn Charm,King Talisman,Ice Attack +6,Slam -2,1,12
19400,Timeworn Charm,Dragon Talisman,WindPress +2,Dragon Res +13,0,12
15524,Timeworn Charm,Queen Talisman,Slam +2,Sharpness -3,1,12
52341,Timeworn Charm,King Talisman,Ice Attack +5,Blight Res -1,2,12
61196,Timeworn Charm,King Talisman,Debilitate +4,Gunnery -4,0,12
50964,Timeworn Charm,King Talisman,FastCharge +4,,0,12
14933,Timeworn Charm,King Talisman,KO +5,Guard -3,0,12
13688,Timeworn Charm,Queen Talisman,PunishDraw +1,Sharpness -2,0,12
56020,Timeworn Charm,Queen Talisman,Artisan +2,Status +1,0,12
55070,Timeworn Charm,Queen Talisman,Evasion +1,,1,12
18596,Timeworn Charm,Queen Talisman,Potential +1,,0,12
4746,Timeworn Charm,King Talisman,Rewards +5,,0,12
50940,Timeworn Charm,King Talisman,Status +3,Sheathe +2,0,12
10709,Timeworn Charm,Dragon Talisman,Slam +5,Guard +4,0,12
54620,Timeworn Charm,King Talisman,Carving +4,,0,12
4759,Timeworn Charm,Dragon Talisman,NormalS Up +5,HearProtct +1,0,12
53228,Timeworn Charm,King Talisman,Evasion +4,Artisan -2,2,12
21219,Timeworn Charm,Dragon Talisman,PierceS Up +5,ThunderRes +10,0,12
8853,Timeworn Charm,King Talisman,Rapid Fire +4,,2,12
54779,Timeworn Charm,Queen Talisman,Evasion +1,,1,12
32743,Timeworn Charm,King Talisman,Fencing +3,Status -2,1,12
10824,Timeworn Charm,Queen Talisman,NormalS Up +3,Water Res -3,0,12
9497,Timeworn Charm,Queen Talisman,Artisan +3,Reload Spd -3,0,12
37397,Timeworn Charm,Queen Talisman,Guard +1,,1,12
45572,Timeworn Charm,Dragon Talisman,Sharpness +5,Wide Area +11,0,12
46386,Timeworn Charm,King Talisman,KO +5,,0,12
58924,Timeworn Charm,King Talisman,FastCharge +3,,1,12
43270,Timeworn Charm,Queen Talisman,WindPress +1,Dragon Atk -6,0,12
33412,Timeworn Charm,Queen Talisman,PierceS Up +1,Fire Res -4,0,12
63205,Timeworn Charm,Queen Talisman,Carving +2,,0,12
12370,Timeworn Charm,King Talisman,Blight Res +5,Fencing -1,0,12
20141,Timeworn Charm,Queen Talisman,Guard +1,Blight Res -3,1,12
15214,Timeworn Charm,Queen Talisman,Evasion +3,Rec Speed -2,0,12
63144,Timeworn Charm,Queen Talisman,HearProtct +3,,0,12
1634,Timeworn Charm,King Talisman,Fencing +3,Eating +2,0,12
26132,Timeworn Charm,Queen Talisman,HearProtct +1,Ice Res -5,1,12
23822,Timeworn Charm,King Talisman,Eating +1,PunishDraw +2,0,12
9440,Timeworn Charm,Queen Talisman,Blight Res +2,,0,12
27365,Timeworn Charm,Dragon Talisman,Evade Dist +5,Fire Res +12,0,12
44741,Timeworn Charm,Queen Talisman,Constitutn +2,Crit Draw -3,1,12
30856,Timeworn Charm,Queen Talisman,Eating +1,WindPress -8,0,12
5527,Timeworn Charm,Queen Talisman,Ice Attack +1,Fencing -1,2,12
57670,Timeworn Charm,King Talisman,Guard Up +5,,0,12
18655,Timeworn Charm,Queen Talisman,NormalS Up +1,Stun +5,0,12
15130,Timeworn Charm,King Talisman,Rewards +1,PunishDraw -1,3,12
48360,Timeworn Charm,Queen Talisman,Eating +2,HearProtct -3,0,12
14170,Timeworn Charm,King Talisman,Evade Dist +6,,0,12
10126,Timeworn Charm,King Talisman,Elemental +3,Reload Spd -1,2,12
17375,Timeworn Charm,King Talisman,Elemental +4,Evasion -1,1,12
51302,Timeworn Charm,Queen Talisman,Rewards +2,,0,12
9058,Timeworn Charm,King Talisman,Rapid Fire +3,Wide Area +6,0,12
25496,Timeworn Charm,King Talisman,Recoil +1,Artisan +2,0,12
42612,Timeworn Charm,King Talisman,Reload Spd +5,Attack -9,1,12
48330,Timeworn Charm,Queen Talisman,Sharpness +2,,0,12
8890,Timeworn Charm,King Talisman,Potential +6,,0,12
61291,Timeworn Charm,King Talisman,Recoil +4,,0,12
2321,Timeworn Charm,Dragon Talisman,Evade Dist +4,Horn +9,0,12
16318,Timeworn Charm,Queen Talisman,Reload Spd +4,Attack -7,0,12
61359,Timeworn Charm,Queen Talisman,Awaken +3,Sharpness -3,0,12
14289,Timeworn Charm,Queen Talisman,Stamina +2,,0,12
31070,Timeworn Charm,Queen Talisman,Rec Level +3,Attack -3,0,12
43191,Timeworn Charm,Dragon Talisman,Carving +3,Water Res +10,0,12
19508,Timeworn Charm,Queen Talisman,Elemental +2,,0,12
34532,Timeworn Charm,Queen Talisman,NormalS Up +1,Expert -8,2,12
64236,Timeworn Charm,King Talisman,Rec Level +4,,2,12
63100,Timeworn Charm,King Talisman,Recoil +2,Blight Res -2,2,12
59253,Timeworn Charm,Queen Talisman,Guard +1,,0,12
35811,Timeworn Charm,King Talisman,Stamina +4,Water Atk -9,0,12
27888,Timeworn Charm,King Talisman,HearProtct +1,Sharpness +2,0,12
6063,Timeworn Charm,King Talisman,PierceS Up +5,Will Recov -2,0,12
21280,Timeworn Charm,Dragon Talisman,Stamina +4,PunishDraw +3,0,12
19589,Timeworn Charm,King Talisman,Will Recov +4,Blight Res -1,3,12
48788,Timeworn Charm,King Talisman,FastCharge +4,Stun -3,0,12
24135,Timeworn Charm,Dragon Talisman,Rewards +5,Artisan +3,0,12
64528,Timeworn Charm,Dragon Talisman,Eating +4,Evade Dist +2,0,12
49129,Timeworn Charm,Dragon Talisman,Rapid Fire +4,Ice Attack +8,0,12
18788,Timeworn Charm,King Talisman,Slam +5,,1,12
38538,Timeworn Charm,King Talisman,Sharpness +5,Rec Level -1,0,12
50299,Timeworn Charm,King Talisman,Stamina +4,Reload Spd -1,0,12
28619,Timeworn Charm,King Talisman,NormalS Up +4,,0,12
3993,Timeworn Charm,Dragon Talisman,Sharpness +3,Stun +13,0,12
49138,Timeworn Charm,Queen Talisman,Crit Draw +1,Eating -1,1,12
20372,Timeworn Charm,Queen Talisman,Awaken +3,PierceS Up -1,0,12
55870,Timeworn Charm,King Talisman,Sharpness +5,,0,12
28670,Timeworn Charm,King Talisman,Will Recov +5,Water Res -6,0,12
12969,Timeworn Charm,Queen Talisman,Status +3,BombStrUp -10,0,12
60202,Timeworn Charm,King Talisman,PierceS Up +3,Dragon Res +3,1,12
6746,Timeworn Charm,King Talisman,FastCharge +4,,0,12
10762,Timeworn Charm,Queen Talisman,Ice Attack +2,,0,12
63948,Timeworn Charm,Dragon Talisman,Rewards +4,Crit Draw +3,0,12
12412,Timeworn Charm,Queen Talisman,Awaken +1,Blight Res +1,0,12
27533,Timeworn Charm,Queen Talisman,Status +1,Awaken -3,2,12
8946,Timeworn Charm,King Talisman,Sheathe +4,,2,12
5784,Timeworn Charm,King Talisman,HearProtct +2,Awaken +2,0,12
37539,Timeworn Charm,King Talisman,Reload Spd +1,FastCharge +2,0,12
5201,Timeworn Charm,Queen Talisman,Guard Up +1,Defense -4,3,12
294,Timeworn Charm,Queen Talisman,FatigueAtk +2,,0,12
51744,Timeworn Charm,Queen Talisman,Artisan +2,Will Recov +1,0,12
21487,Timeworn Charm,King Talisman,Guard +5,Constitutn -2,2,12
56021,Timeworn Charm,Dragon Talisman,PunishDraw +3,Ice Res +13,0,12
55246,Timeworn Charm,Queen Talisman,Guard Up +2,Stun +4,0,12
49572,Timeworn Charm,King Talisman,Elemental +2,,3,12
31393,Timeworn Charm,King Talisman,Protection +5,Sharpness +1,0,12
34676,Timeworn Charm,Queen Talisman,Dragon Atk +4,,0,12
24217,Timeworn Charm,King Talisman,Debilitate +5,Dragon Atk -3,0,12
13597,Timeworn Charm,King Talisman,KO +4,Rapid Fire +1,0,12
40004,Timeworn Charm,Queen Talisman,Guard Up +1,Artisan +1,1,12
46863,Timeworn Charm,King Talisman,Stamina +5,,0,12
12150,Timeworn Charm,King Talisman,HearProtct +5,,0,12
46784,Timeworn Charm,Queen Talisman,FastCharge +2,,1,12
63609,Timeworn Charm,Dragon Talisman,Dragon Atk +7,PelletS Up +2,0,12
18111,Timeworn Charm,Queen Talisman,Blight Res +1,Expert -4,0,12
50112,Timeworn Charm,King Talisman,Slam +4,BombStrUp -2,0,12
61070,Timeworn Charm,King Talisman,Evade Dist +6,Expert -8,0,12
28788,Timeworn Charm,King Talisman,Constitutn +5,Will Recov +1,0,12
33737,Timeworn Charm,Queen Talisman,Status +1,,0,12
55042,Timeworn Charm,Queen Talisman,NormalS Up +1,,1,12
13668,Timeworn Charm,Queen Talisman,Rapid Fire +3,Constitutn -2,0,12
52500,Timeworn Charm,Queen Talisman,PierceS Up +1,,0,12
23817,Timeworn Charm,Queen Talisman,Elemental +2,Water Res -8,0,12
8560,Timeworn Charm,Queen Talisman,Carving +3,,0,12
3211,Timeworn Charm,Dragon Talisman,Thundr Atk +5,Guard +4,0,12
42232,Timeworn Charm,Queen Talisman,Carving +1,Ice Res +3,0,12
46813,Timeworn Charm,King Talisman,PelletS Up +4,,0,12
3350,Timeworn Charm,King Talisman,HearProtct +5,,0,12
1333,Timeworn Charm,King Talisman,PunishDraw +1,Artisan +3,0,12
38519,Timeworn Charm,Queen Talisman,Recoil +3,,0,12
46955,Timeworn Charm,King Talisman,Water Atk +4,Will Recov +2,0,12
28342,Timeworn Charm,King Talisman,Ice Attack +1,Awaken +3,0,12
20604,Timeworn Charm,Queen Talisman,Guard +3,FatigueAtk -3,0,12
31339,Timeworn Charm,Queen Talisman,Blight Res +2,Elemental -1,1,12
25172,Timeworn Charm,Queen Talisman,PelletS Up +1,Fire Atk -1,1,12
50951,Timeworn Charm,King Talisman,Elemental +4,,0,12
12645,Timeworn Charm,Dragon Talisman,PelletS Up +5,Hunger +7,0,12
3178,Timeworn Charm,Queen Talisman,Elemental +1,,2,12
36424,Timeworn Charm,Dragon Talisman,Rec Level +4,Rec Speed +8,0,12
5050,Timeworn Charm,King Talisman,NormalS Up +2,Health +7,0,12
39081,Timeworn Charm,Queen Talisman,Water Atk +2,Elemental -2,1,12
15141,Timeworn Charm,King Talisman,Carving +2,Evasion +3,0,12
50296,Timeworn Charm,Queen Talisman,FastCharge +2,Potential -2,1,12
28091,Timeworn Charm,Queen Talisman,PierceS Up +1,,1,12
41791,Timeworn Charm,Queen Talisman,Fencing +2,Dragon Res -2,0,12
34560,Timeworn Charm,Queen Talisman,Blight Res +2,,1,12
3801,Timeworn Charm,King Talisman,PierceS Up +4,Water Res +6,0,12
15346,Timeworn Charm,Queen Talisman,Carving +1,Eating +1,0,12
21013,Timeworn Charm,King Talisman,PunishDraw +5,HearProtct -3,1,12
37960,Timeworn Charm,King Talisman,Status +6,Expert -7,0,12
13934,Timeworn Charm,King Talisman,Will Recov +6,Status +1,0,12
33953,Timeworn Charm,King Talisman,Elemental +4,,2,12
27695,Timeworn Charm,King Talisman,Water Atk +1,Guard +2,2,12
37458,Timeworn Charm,Queen Talisman,Evade Dist +4,,0,12
56308,Timeworn Charm,Queen Talisman,Protection +1,,2,12
40395,Timeworn Charm,King Talisman,Thundr Atk +7,Status -2,0,12
50316,Timeworn Charm,Queen Talisman,Thundr Atk +3,Dragon Res -8,1,12
31611,Timeworn Charm,Queen Talisman,Fate +2,BombStrUp -2,1,12
7681,Timeworn Charm,Dragon Talisman,Water Atk +3,,0,12
44596,Timeworn Charm,Queen Talisman,Fire Atk +3,Awaken -1,1,12
5336,Timeworn Charm,Queen Talisman,Blight Res +3,Sheathe -9,0,12
24054,Timeworn Charm,King Talisman,Water Atk +5,Wide Area +6,0,12
50272,Timeworn Charm,Dragon Talisman,Status +3,Fire Atk +2,3,12
23867,Timeworn Charm,Queen Talisman,Fencing +3,,0,12
17360,Timeworn Charm,Dragon Talisman,Carving +5,Sharpness +2,0,12
48662,Timeworn Charm,Dragon Talisman,Stamina +5,,2,12
1959,Timeworn Charm,Queen Talisman,PierceS Up +1,Constitutn -2,0,12
17969,Timeworn Charm,King Talisman,Dragon Atk +3,Ice Attack +1,3,12
25120,Timeworn Charm,King Talisman,Elemental +4,,0,12
41799,Timeworn Charm,Queen Talisman,Evasion +3,Rec Level -2,0,12
35968,Timeworn Charm,Dragon Talisman,Ice Attack +3,Fencing +3,0,12
55520,Timeworn Charm,King Talisman,Loading +4,Recoil +1,0,12
32433,Timeworn Charm,King Talisman,Reload Spd +5,Sharpness -2,0,12
21627,Timeworn Charm,King Talisman,Crit Draw +1,Fencing +2,0,12
15298,Timeworn Charm,King Talisman,Debilitate +2,Slam +1,1,12
12565,Timeworn Charm,King Talisman,Eating +4,HearProtct -1,0,12
54461,Timeworn Charm,King Talisman,Reload Spd +6,Carving -3,0,12
42138,Timeworn Charm,King Talisman,Rapid Fire +2,,2,12
30269,Timeworn Charm,King Talisman,Elemental +3,Fire Atk +3,0,12
32941,Timeworn Charm,King Talisman,Thundr Atk +7,,0,12
45672,Timeworn Charm,Queen Talisman,Status +3,,0,12
63986,Timeworn Charm,King Talisman,Dragon Atk +4,Blight Res +1,0,12
19100,Timeworn Charm,Dragon Talisman,Dragon Atk +5,HearProtct +2,0,12
28087,Timeworn Charm,Queen Talisman,Sheathe +1,,2,12
41087,Timeworn Charm,Dragon Talisman,Potential +4,Loading +3,0,12
41382,Timeworn Charm,King Talisman,Sharpness +5,Psychic -8,0,12
27939,Timeworn Charm,King Talisman,Sharpness +5,BombStrUp +2,0,12
15039,Timeworn Charm,Dragon Talisman,Dragon Atk +7,Recoil +3,0,12
32344,Timeworn Charm,Queen Talisman,Carving +1,,1,12
5963,Timeworn Charm,Queen Talisman,Constitutn +2,PunishDraw -3,2,12
3680,Timeworn Charm,Queen Talisman,Artisan +2,Expert -1,0,12
59413,Timeworn Charm,Queen Talisman,Artisan +1,Ice Attack -8,0,12
63971,Timeworn Charm,King Talisman,PunishDraw +4,Constitutn -2,0,12
16460,Timeworn Charm,Dragon Talisman,Fire Atk +3,Rapid Fire +3,0,12
20988,Timeworn Charm,King Talisman,Evasion +5,,0,12
33560,Timeworn Charm,Queen Talisman,Constitutn +1,,2,12
23890,Timeworn Charm,Dragon Talisman,NormalS Up +3,Blight Res +3,0,12
21408,Timeworn Charm,King Talisman,Evasion +6,Gunnery -1,0,12
42117,Timeworn Charm,Queen Talisman,Recoil +1,Sharpener +4,0,12
26573,Timeworn Charm,King Talisman,Reload Spd +2,ThunderRes +7,0,12
36075,Timeworn Charm,Dragon Talisman,Status +3,FatigueAtk +2,2,12
8989,Timeworn Charm,King Talisman,Sheathe +4,Sharpness +1,0,12
13352,Timeworn Charm,King Talisman,Will Recov +6,Evade Dist +1,0,12
62247,Timeworn Charm,King Talisman,Crit Draw +1,,3,12
39851,Timeworn Charm,Dragon Talisman,Will Recov +6,Stamina +1,0,12
19935,Timeworn Charm,Dragon Talisman,Fencing +5,Reload Spd +4,0,12
44321,Timeworn Charm,Queen Talisman,Constitutn +1,,2,12
22299,Timeworn Charm,Queen Talisman,Thundr Atk +3,,0,12
2844,Timeworn Charm,King Talisman,Elemental +4,Wide Area +4,0,12
43003,Timeworn Charm,King Talisman,Loading +2,Sharpener +6,1,12
51783,Timeworn Charm,King Talisman,KO +1,Status +4,0,12
28351,Timeworn Charm,King Talisman,HearProtct +2,Rewards +2,0,12
22188,Timeworn Charm,King Talisman,PierceS Up +4,,1,12
48671,Timeworn Charm,Queen Talisman,Blight Res +2,Hunger -5,0,12
3543,Timeworn Charm,King Talisman,Reload Spd +6,,0,12
35301,Timeworn Charm,Queen Talisman,Dragon Atk +5,,0,12
3491,Timeworn Charm,Dragon Talisman,Water Atk +5,Thundr Atk +9,0,12
26149,Timeworn Charm,Queen Talisman,Constitutn +1,,0,12
26814,Timeworn Charm,King Talisman,Awaken +6,,0,12
13128,Timeworn Charm,Queen Talisman,Crit Draw +1,,0,12
22823,Timeworn Charm,King Talisman,Guard +6,Rec Level -1,0,12
29705,Timeworn Charm,King Talisman,Sharpness +5,,0,12
64403,Timeworn Charm,Queen Talisman,PelletS Up +1,Dragon Atk +3,0,12
27129,Timeworn Charm,Queen Talisman,Eating +2,Dragon Res -1,0,12
3205,Timeworn Charm,King Talisman,Constitutn +5,Expert -5,0,12
41176,Timeworn Charm,King Talisman,Rewards +3,BombStrUp +2,2,12
57046,Timeworn Charm,Dragon Talisman,Rapid Fire +5,Rewards +1,0,12
39557,Timeworn Charm,King Talisman,KO +5,Dragon Res -3,0,12
33554,Timeworn Charm,Queen Talisman,WindPress +2,PunishDraw -1,0,12
22834,Timeworn Charm,Queen Talisman,Guard Up +2,Awaken -1,1,12
31641,Timeworn Charm,Queen Talisman,Protection +2,PunishDraw -1,0,12
12961,Timeworn Charm,Queen Talisman,Awaken +3,,0,12
58794,Timeworn Charm,Queen Talisman,Dragon Atk +1,Recoil -2,0,12
20390,Timeworn Charm,Dragon Talisman,Recoil +5,Sharpness +2,0,12
59038,Timeworn Charm,King Talisman,PierceS Up +5,,0,12
63334,Timeworn Charm,Queen Talisman,Carving +3,,0,12
35074,Timeworn Charm,King Talisman,Thundr Atk +7,,0,12
28902,Timeworn Charm,King Talisman,Dragon Atk +5,BombStrUp -7,2,12
53801,Timeworn Charm,King Talisman,Artisan +4,PunishDraw -1,0,12
56704,Timeworn Charm,Queen Talisman,Dragon Atk +2,Ice Attack -2,1,12
44728,Timeworn Charm,King Talisman,Potential +3,Horn +6,0,12
28568,Timeworn Charm,King Talisman,Dragon Atk +2,Guard +3,0,12
60380,Timeworn Charm,Queen Talisman,Rec Level +3,,0,12
38074,Timeworn Charm,Queen Talisman,Rewards +1,Wide Area -7,0,12
33998,Timeworn Charm,King Talisman,Loading +4,Rapid Fire -3,2,12
35615,Timeworn Charm,Queen Talisman,Blight Res +2,,0,12
58755,Timeworn Charm,King Talisman,Stamina +4,,0,12
13526,Timeworn Charm,King Talisman,Fencing +2,Wide Area +5,0,12
27508,Timeworn Charm,Queen Talisman,Fencing +1,,1,12
4546,Timeworn Charm,King Talisman,Status +5,,0,12
15740,Timeworn Charm,Queen Talisman,Loading +4,Evade Dist -2,0,12
24994,Timeworn Charm,King Talisman,FatigueAtk +5,,0,12
19623,Timeworn Charm,Dragon Talisman,Crit Draw +2,Fire Res +13,0,12
54772,Timeworn Charm,Dragon Talisman,Guard +5,Defense +3,1,12
31511,Timeworn Charm,King Talisman,Blight Res +3,,1,12
55444,Timeworn Charm,Queen Talisman,Dragon Atk +3,Gunnery -10,0,12
19057,Timeworn Charm,King Talisman,Dragon Atk +7,WindPress -4,0,12
20519,Timeworn Charm,Queen Talisman,PelletS Up +3,Loading -3,0,12
16379,Timeworn Charm,King Talisman,Stamina +4,,0,12
6732,Timeworn Charm,King Talisman,Recoil +3,Health +3,0,12
8298,Timeworn Charm,Queen Talisman,Potential +3,WindPress -10,0,12
22462,Timeworn Charm,King Talisman,Awaken +5,,0,12
31532,Timeworn Charm,King Talisman,FatigueAtk +6,,0,12
59140,Timeworn Charm,Dragon Talisman,Awaken +5,Evasion +3,0,12
15923,Timeworn Charm,Queen Talisman,FastCharge +1,Rewards -2,2,12
57202,Timeworn Charm,Dragon Talisman,Potential +5,Recoil +2,0,12
1650,Timeworn Charm,King Talisman,Debilitate +3,,2,12
28948,Timeworn Charm,Queen Talisman,Evasion +1,,3,12
61897,Timeworn Charm,Dragon Talisman,FastCharge +4,Rapid Fire +2,0,12
43614,Timeworn Charm,King Talisman,Reload Spd +5,,0,12
28593,Timeworn Charm,Dragon Talisman,Sheathe +3,Water Res +12,0,12
64780,Timeworn Charm,King Talisman,PelletS Up +4,Fire Atk +1,0,12
28118,Timeworn Charm,King Talisman,Blight Res +4,Water Res -3,0,12
46543,Timeworn Charm,King Talisman,NormalS Up +3,,1,12
21193,Timeworn Charm,Queen Talisman,Evasion +4,,0,12
4277,Timeworn Charm,Queen Talisman,Fire Atk +3,,1,12
33759,Timeworn Charm,Queen Talisman,Fire Atk +1,Sharpener -8,1,12
58914,Timeworn Charm,King Talisman,FatigueAtk +2,Reload Spd +3,0,12
41510,Timeworn Charm,King Talisman,Rewards +3,Sharpness -2,1,12
50467,Timeworn Charm,King Talisman,Dragon Atk +3,Horn +5,0,12
58187,Timeworn Charm,King Talisman,NormalS Up +3,,2,12
44284,Timeworn Charm,King Talisman,Thundr Atk +3,,2,12
15787,Timeworn Charm,King Talisman,Fate +5,Sheathe -9,0,12
33266,Timeworn Charm,King Talisman,Awaken +5,Dragon Res -6,0,12
37509,Timeworn Charm,Dragon Talisman,Slam +5,Awaken +4,0,12
65284,Timeworn Charm,King Talisman,Fencing +1,FastCharge +3,0,12
51459,Timeworn Charm,King Talisman,Loading +3,Rapid Fire -1,2,12
36690,Timeworn Charm,Queen Talisman,Dragon Atk +1,ThunderRes -3,0,12
51866,Timeworn Charm,King Talisman,Status +6,Blight Res -2,0,12
42959,Timeworn Charm,Dragon Talisman,Ice Attack +7,Rec Speed +10,0,12
44039,Timeworn Charm,Dragon Talisman,Protection +5,Guard +4,0,12
38030,Timeworn Charm,King Talisman,Stamina +5,,0,12
26254,Timeworn Charm,Queen Talisman,FatigueAtk +2,Debilitate +1,0,12
45294,Timeworn Charm,Queen Talisman,Reload Spd +4,,0,12
62821,Timeworn Charm,King Talisman,WindPress +4,Stun -6,1,12
10149,Timeworn Charm,Dragon Talisman,Debilitate +3,Fencing +3,0,12
21423,Timeworn Charm,King Talisman,NormalS Up +3,,1,12
44757,Timeworn Charm,King Talisman,Elemental +3,Rapid Fire +2,0,12
33672,Timeworn Charm,Queen Talisman,HearProtct +2,Rec Level -1,0,12
43602,Timeworn Charm,King Talisman,Guard Up +6,NormalS Up -3,1,12
26481,Timeworn Charm,King Talisman,Blight Res +5,,0,12
19883,Timeworn Charm,King Talisman,PierceS Up +3,Rec Level +1,0,12
35169,Timeworn Charm,King Talisman,Recoil +2,,3,12
45622,Timeworn Charm,King Talisman,Blight Res +3,Sharpener -7,2,12
55186,Timeworn Charm,King Talisman,Loading +4,Health -9,1,12
39012,Timeworn Charm,King Talisman,Artisan +4,,0,12
2997,Timeworn Charm,King Talisman,Slam +3,Gunnery +3,0,12
4568,Timeworn Charm,Queen Talisman,Fire Atk +1,Crit Draw -2,2,12
19612,Timeworn Charm,King Talisman,Sharpness +1,Fate +3,0,12
52836,Timeworn Charm,Dragon Talisman,Elemental +5,Evasion +4,0,12
17590,Timeworn Charm,King Talisman,HearProtct +3,Water Res +3,0,12
23779,Timeworn Charm,Queen Talisman,Eating +3,Guard -1,0,12
1872,Timeworn Charm,Queen Talisman,PunishDraw +2,,0,12
2657,Timeworn Charm,King Talisman,Carving +1,Elemental +2,0,12
10091,Timeworn Charm,Dragon Talisman,Guard +3,Attack +10,0,12
11215,Timeworn Charm,King Talisman,Ice Attack +5,Wide Area +5,0,12
12950,Timeworn Charm,King Talisman,FastCharge +5,Rec Level -1,0,12
56858,Timeworn Charm,Queen Talisman,Rec Level +2,Ice Attack -4,1,12
6469,Timeworn Charm,Queen Talisman,Constitutn +4,,0,12
27373,Timeworn Charm,King Talisman,Slam +3,,1,12
46149,Timeworn Charm,Dragon Talisman,FastCharge +5,PunishDraw +2,0,12
17212,Timeworn Charm,Dragon Talisman,PelletS Up +5,Sheathe +2,0,12
22614,Timeworn Charm,King Talisman,Rec Level +1,Ice Res +13,0,12
58284,Timeworn Charm,Queen Talisman,PierceS Up +2,,0,12
61356,Timeworn Charm,Queen Talisman,WindPress +1,,0,12
13761,Timeworn Charm,King Talisman,Sheathe +6,FatigueAtk +1,0,12
3505,Timeworn Charm,Queen Talisman,Protection +5,Rec Speed -5,0,12
28613,Timeworn Charm,King Talisman,Awaken +2,Sheathe +3,0,12
2937,Timeworn Charm,King Talisman,Fencing +5,Guard Up -2,0,12
59371,Timeworn Charm,King Talisman,PunishDraw +4,Status +1,0,12
56579,Timeworn Charm,Queen Talisman,Stamina +1,,0,12
